RegNo,Name,Gender,Department,CGPA,Email,Contact
20184519,Christopher Reed,Female,Civil,7.31,ChristopherReed@hotmail.com,9986056696
20184520,Larry Scontras,Female,EIE,6.5,LarryScontras@rediffmail.com,9986575853
20184521,Alfred Jone,Female,EIE,5.54,AlfredJone@hotmail.com,9986196531
20184522,Laura Thomas,Female,EEE,6.66,LauraThomas@hotmail.com,9986759790
20184523,Joan Moore,Male,EEE,9.45,JoanMoore@rediffmail.com,9986565539
20184524,Howard Zvorsky,Male,CSE,8.5,HowardZvorsky@rediffmail.com,9986817156
20184525,Raymond Demonbreun,Male,Mechanical,6.83,RaymondDemonbreun@rediffmail.com,9986087492
20184526,Erika Marler,Female,Mechanical,8.54,ErikaMarler@rediffmail.com,9986505591
20184527,Harry Stone,Male,Mechanical,6.91,HarryStone@yahoo.co.in,9986862266
20184528,Danny Donner,Male,ECE,5.97,DannyDonner@gmail.com,9986524776
20184529,Ross Jastrebski,Male,EIE,8.4,RossJastrebski@rediffmail.com,9986705402
20184530,Jennie Bohn,Male,Civil,7.46,JennieBohn@rediffmail.com,9986492607
20184531,Jay Sims,Male,Mechanical,5.35,JaySims@gmail.com,9986603395
20184532,Gustavo Roser,Male,EIE,7.45,GustavoRoser@rediffmail.com,9986011297
20184533,David Yang,Female,EIE,8.12,DavidYang@rediffmail.com,9986366251
20184534,Winfred Thom,Male,CSE,5.76,WinfredThom@gmail.com,9986218732
20184535,Holley See,Female,EIE,9.21,HolleySee@yahoo.co.in,9986161736
20184536,Robert Martin,Female,Mechanical,9.39,RobertMartin@gmail.com,9986843383
20184537,Amy Sojka,Male,Mechanical,7.77,AmySojka@yahoo.co.in,9986165209
20184538,William Grimmett,Male,Mechanical,8.04,WilliamGrimmett@rediffmail.com,9986673048
20184539,Alan Bagwell,Male,CSE,7.92,AlanBagwell@gmail.com,9986076928
20184540,Cynthia West,Male,Civil,6.03,CynthiaWest@yahoo.co.in,9986184930
20184541,Chester Egbert,Male,Civil,6.89,ChesterEgbert@yahoo.co.in,9986050668
20184542,Dean Morgan,Male,EIE,8.45,DeanMorgan@gmail.com,9986464911
20184543,Chad Lopez,Male,EEE,8.29,ChadLopez@hotmail.com,9986794804
20184544,Maude Torres,Female,ECE,5.51,MaudeTorres@yahoo.co.in,9986599556
20184545,Myrna Amorosi,Male,Civil,5.53,MyrnaAmorosi@gmail.com,9986864984
20184546,Leigh Barnett,Male,CSE,7.28,LeighBarnett@hotmail.com,9986184249
20184547,Chad Crenshaw,Female,EIE,5.86,ChadCrenshaw@yahoo.co.in,9986182260
20184548,Omer Stark,Male,EEE,5.4,OmerStark@hotmail.com,9986120369
20184549,Charles Sawyer,Male,ECE,5.38,CharlesSawyer@rediffmail.com,9986495629
20184550,Robert Grigg,Male,EEE,5.13,RobertGrigg@rediffmail.com,9986892005
20184551,Christine Gilmore,Male,Mechanical,9.57,ChristineGilmore@gmail.com,9986384213
20184552,Mary Bailey,Female,EIE,7.31,MaryBailey@gmail.com,9986494196
20184553,Reginald Larson,Female,ECE,5.28,ReginaldLarson@gmail.com,9986754384
20184554,Robert Potts,Male,EIE,7.25,RobertPotts@yahoo.co.in,9986523165
20184555,Taylor Boyd,Female,CSE,5.2,TaylorBoyd@hotmail.com,9986960785
20184556,Nicholas Crain,Female,Mechanical,9.21,NicholasCrain@gmail.com,9986198153
20184557,Emma Coleman,Female,ECE,8.01,EmmaColeman@yahoo.co.in,9986986363
20184558,Ronald Rogge,Female,EEE,8.72,RonaldRogge@hotmail.com,9986701939
20184559,Eva Bowen,Male,EEE,6.79,EvaBowen@gmail.com,9986558091
20184560,Carol Faris,Female,CSE,9.83,CarolFaris@gmail.com,9986251201
20184561,William Owens,Female,Mechanical,5.42,WilliamOwens@rediffmail.com,9986190065
20184562,Virgie Harris,Female,ECE,8.65,VirgieHarris@hotmail.com,9986488974
20184563,Michael Brown,Female,CSE,6.33,MichaelBrown@hotmail.com,9986154167
20184564,Toni Pannenbacker,Male,ECE,8.98,ToniPannenbacker@rediffmail.com,9986252422
20184565,Dorothy Galioto,Male,EEE,9.04,DorothyGalioto@gmail.com,9986197834
20184566,Jacob Campbell,Male,ECE,6.88,JacobCampbell@rediffmail.com,9986305309
20184567,Alan Stjohn,Male,EEE,6.14,AlanStjohn@rediffmail.com,9986642702
20184568,Dan Wilkerson,Male,ECE,5.52,DanWilkerson@hotmail.com,9986554667
20184569,Gloria Witt,Female,ECE,8.07,GloriaWitt@rediffmail.com,9986371361
20184570,Carmen Thomas,Male,EEE,5.61,CarmenThomas@hotmail.com,9986419797
20184571,Garland Smith,Male,Mechanical,6.28,GarlandSmith@gmail.com,9986033204
20184572,Alberta Johnson,Female,EIE,8.82,AlbertaJohnson@hotmail.com,9986372345
20184573,Mark Beasley,Male,EIE,9.88,MarkBeasley@rediffmail.com,9986536170
20184574,Gloria Donahue,Male,Mechanical,8.33,GloriaDonahue@yahoo.co.in,9986692324
20184575,Curtis Rutherford,Male,Civil,7.78,CurtisRutherford@rediffmail.com,9986003401
20184576,Tim Martin,Female,ECE,8.48,TimMartin@yahoo.co.in,9986592187
20184577,Reginald Moore,Male,ECE,7.02,ReginaldMoore@yahoo.co.in,9986291805
20184578,Mark Pappas,Female,EEE,6.74,MarkPappas@yahoo.co.in,9986660449
20184579,Dale True,Male,EIE,7.31,DaleTrue@gmail.com,9986489835
20184580,Ramon Northrup,Female,CSE,7.22,RamonNorthrup@rediffmail.com,9986629772
20184581,Anne Schmidt,Male,ECE,5.51,AnneSchmidt@rediffmail.com,9986936383
20184582,Jamie Jones,Male,Mechanical,8.14,JamieJones@rediffmail.com,9986318071
20184583,Ruby Villanueva,Female,EIE,9.86,RubyVillanueva@rediffmail.com,9986291521
20184584,James March,Female,ECE,7.14,JamesMarch@yahoo.co.in,9986862740
20184585,Katherine Schwartz,Male,CSE,7.74,KatherineSchwartz@yahoo.co.in,9986294374
20184586,Yvette Campbell,Male,EEE,5.31,YvetteCampbell@rediffmail.com,9986669067
20184587,Betty Whyte,Female,EEE,6.55,BettyWhyte@yahoo.co.in,9986549529
20184588,Sherlene Albert,Male,EEE,6.64,SherleneAlbert@hotmail.com,9986893344
20184589,Barbara Mcgahan,Male,ECE,5.19,BarbaraMcgahan@rediffmail.com,9986524477
20184590,Barbara Swain,Male,CSE,6.91,BarbaraSwain@hotmail.com,9986031323
20184591,Eloise Atkins,Female,CSE,6.78,EloiseAtkins@hotmail.com,9986444759
20184592,Robert Schnee,Female,Mechanical,5.42,RobertSchnee@yahoo.co.in,9986307727
20184593,Michel Mcclain,Female,Civil,9.53,MichelMcclain@gmail.com,9986776528
20184594,Gilbert Robles,Female,Mechanical,9.57,GilbertRobles@hotmail.com,9986857589
20184595,Gerard Dow,Male,EIE,8.15,GerardDow@hotmail.com,9986153973
20184596,Daniel Hansen,Male,ECE,6.8,DanielHansen@yahoo.co.in,9986040867
20184597,Pam Alaibilla,Female,ECE,9.07,PamAlaibilla@gmail.com,9986423618
20184598,Leonard Martinez,Male,Civil,8.44,LeonardMartinez@yahoo.co.in,9986691020
20184599,Robert May,Female,Civil,8.33,RobertMay@gmail.com,9986825851
20184600,James Byrd,Male,CSE,8.15,JamesByrd@rediffmail.com,9986570695
20184601,Edward Grant,Female,EIE,7.99,EdwardGrant@hotmail.com,9986357527
20184602,Margarite Poloskey,Male,Civil,8.41,MargaritePoloskey@rediffmail.com,9986644629
20184603,Becky Stack,Female,CSE,7.74,BeckyStack@rediffmail.com,9986944059
20184604,Mary Mckee,Female,Mechanical,6.95,MaryMckee@yahoo.co.in,9986543230
20184605,Michael Herman,Female,ECE,7.21,MichaelHerman@yahoo.co.in,9986651852
20184606,Frankie Black,Male,Civil,8.54,FrankieBlack@hotmail.com,9986176696
20184607,James Gay,Male,EEE,9.35,JamesGay@yahoo.co.in,9986111189
20184608,Victoria King,Male,ECE,7.17,VictoriaKing@hotmail.com,9986511417
20184609,Patricia Fredericks,Male,EEE,6.01,PatriciaFredericks@hotmail.com,9986941808
20184610,Victoria Tucker,Female,Civil,6.59,VictoriaTucker@hotmail.com,9986468947
20184611,Susan Rickard,Female,Mechanical,7.48,SusanRickard@hotmail.com,9986682414
20184612,Antonio Roy,Male,Civil,9.42,AntonioRoy@gmail.com,9986328891
20184613,Rebecca Brauer,Female,EIE,8.11,RebeccaBrauer@hotmail.com,9986115183
20184614,Barbara Cantrell,Female,Mechanical,7.02,BarbaraCantrell@yahoo.co.in,9986943730
20184615,Carla Smith,Male,Civil,5.94,CarlaSmith@hotmail.com,9986512752
20184616,Edward Hazan,Male,Mechanical,6.67,EdwardHazan@gmail.com,9986028760
20184617,Dana Mccormick,Female,ECE,5.48,DanaMccormick@yahoo.co.in,9986566293
20184618,Edith Land,Male,ECE,7.16,EdithLand@rediffmail.com,9986069764
20184619,John White,Female,CSE,5.43,JohnWhite@rediffmail.com,9986518875
20184620,Walter Ploss,Female,Civil,9.04,WalterPloss@hotmail.com,9986838951
20184621,Richard Miller,Female,Mechanical,9.49,RichardMiller@hotmail.com,9986963915
20184622,Nichole Emmett,Male,EEE,7.67,NicholeEmmett@yahoo.co.in,9986487730
20184623,Eugene Elliam,Male,EIE,5.91,EugeneElliam@gmail.com,9986474746
20184624,Catherine Cook,Female,EEE,9.74,CatherineCook@yahoo.co.in,9986067354
20184625,Larry Smith,Female,Civil,6.24,LarrySmith@yahoo.co.in,9986890931
20184626,Michael Russell,Female,CSE,5.35,MichaelRussell@hotmail.com,9986731648
20184627,Robert Halsey,Male,EIE,8.81,RobertHalsey@rediffmail.com,9986082536
20184628,Richard Coles,Male,Civil,6.95,RichardColes@yahoo.co.in,9986948807
20184629,Wayne Monroe,Male,CSE,6.91,WayneMonroe@yahoo.co.in,9986331567
20184630,Renea Ford,Male,Mechanical,7.2,ReneaFord@rediffmail.com,9986085297
20184631,Minerva Ward,Male,EEE,5.19,MinervaWard@gmail.com,9986617962
20184632,Nicholas King,Male,Civil,6.53,NicholasKing@hotmail.com,9986958625
20184633,Vicki Baxter,Male,ECE,9.12,VickiBaxter@rediffmail.com,9986561170
20184634,Lorilee Catrone,Female,Civil,9.19,LorileeCatrone@yahoo.co.in,9986750069
20184635,Shirlee Lujan,Male,ECE,7.94,ShirleeLujan@rediffmail.com,9986377022
20184636,Frieda Douglas,Female,Mechanical,5.41,FriedaDouglas@gmail.com,9986980131
20184637,Nicolas Zobel,Female,EIE,8.93,NicolasZobel@gmail.com,9986757876
20184638,Edna Leinweber,Female,EIE,7.33,EdnaLeinweber@rediffmail.com,9986640830
20184639,Darrell Salter,Female,EIE,7.47,DarrellSalter@hotmail.com,9986096393
20184640,Jackie Dixon,Female,ECE,8.31,JackieDixon@rediffmail.com,9986672084
20184641,David Chan,Female,Mechanical,8.57,DavidChan@rediffmail.com,9986511892
20184642,Lola Alexander,Female,Mechanical,5.48,LolaAlexander@hotmail.com,9986390633
20184643,Barbara Webb,Male,EEE,9.26,BarbaraWebb@hotmail.com,9986714205
20184644,Nathan Coleman,Male,Mechanical,8.17,NathanColeman@rediffmail.com,9986959227
20184645,Shirley Averette,Female,EEE,6.1,ShirleyAverette@yahoo.co.in,9986826769
20184646,Dana Frances,Female,EIE,6.16,DanaFrances@yahoo.co.in,9986528495
20184647,Ryan Laflam,Male,Mechanical,5.97,RyanLaflam@gmail.com,9986070916
20184648,Sidney Hinman,Male,EIE,6.75,SidneyHinman@hotmail.com,9986185838
20184649,Judy Coster,Female,EIE,7.77,JudyCoster@rediffmail.com,9986496902
20184650,Joseph Barta,Male,EIE,7.7,JosephBarta@rediffmail.com,9986490697
20184651,Steve Sawyer,Female,CSE,5.61,SteveSawyer@rediffmail.com,9986640444
20184652,Pamela Jones,Male,CSE,8.51,PamelaJones@gmail.com,9986920291
20184653,Audrey Taylor,Male,EEE,6.99,AudreyTaylor@rediffmail.com,9986230417
20184654,Lacey Hart,Female,Mechanical,6.34,LaceyHart@hotmail.com,9986451033
20184655,Betty Summers,Female,CSE,9.22,BettySummers@hotmail.com,9986017992
20184656,Roberta Guy,Male,EIE,9.11,RobertaGuy@yahoo.co.in,9986073118
20184657,Fredrick Hanshaw,Male,EEE,8.73,FredrickHanshaw@hotmail.com,9986452345
20184658,Patrice Forde,Male,Civil,8.57,PatriceForde@rediffmail.com,9986984110
20184659,Luz Oneill,Female,Civil,5.35,LuzOneill@hotmail.com,9986324242
20184660,Charles Pietrafesa,Female,ECE,5.8,CharlesPietrafesa@gmail.com,9986277851
20184661,Rosemary Zapata,Female,CSE,5.95,RosemaryZapata@rediffmail.com,9986521912
20184662,Barbara Garcia,Female,ECE,8.73,BarbaraGarcia@rediffmail.com,9986497664
20184663,John Jackola,Male,EEE,9.2,JohnJackola@hotmail.com,9986374916
20184664,Maria Bogan,Female,Mechanical,9.88,MariaBogan@hotmail.com,9986798682
20184665,Jennifer Failor,Male,ECE,5.35,JenniferFailor@yahoo.co.in,9986913247
20184666,Tyson Harvey,Female,ECE,9.14,TysonHarvey@rediffmail.com,9986710876
20184667,Richard Carder,Male,Civil,9.56,RichardCarder@gmail.com,9986392264
20184668,Mitchell Garwood,Male,EEE,9.73,MitchellGarwood@hotmail.com,9986057159
20184669,Mark Pangallo,Female,EIE,6.08,MarkPangallo@yahoo.co.in,9986205052
20184670,Johnny Baker,Female,Civil,7.4,JohnnyBaker@rediffmail.com,9986731932
20184671,Randy Mendoza,Female,ECE,7.73,RandyMendoza@rediffmail.com,9986644715
20184672,Lisa Sargent,Male,EIE,7.65,LisaSargent@hotmail.com,9986068336
20184673,Wendell Hill,Male,EEE,7.11,WendellHill@hotmail.com,9986767546
20184674,Jorge Sisk,Male,ECE,9.31,JorgeSisk@hotmail.com,9986197420
20184675,Bradley Schepis,Female,Mechanical,8.12,BradleySchepis@gmail.com,9986494386
20184676,Melissa Sines,Male,EEE,6.95,MelissaSines@rediffmail.com,9986169687
20184677,Christopher Martin,Female,ECE,7.41,ChristopherMartin@hotmail.com,9986895006
20184678,Peter Sheline,Male,EIE,8.34,PeterSheline@yahoo.co.in,9986407136
20184679,Jeffrey Parker,Female,ECE,8.6,JeffreyParker@yahoo.co.in,9986689399
20184680,Patricia Castaneda,Female,Civil,7.41,PatriciaCastaneda@gmail.com,9986947568
20184681,Dianna Smith,Male,Civil,9.26,DiannaSmith@gmail.com,9986705357
20184682,Steven Martinez,Male,EEE,9.25,StevenMartinez@hotmail.com,9986377610
20184683,Ann Harbeson,Male,EIE,8.27,AnnHarbeson@rediffmail.com,9986121665
20184684,Willie Bailey,Female,CSE,9.62,WillieBailey@gmail.com,9986759756
20184685,Jason Simien,Female,EEE,7.91,JasonSimien@rediffmail.com,9986217562
20184686,Frances Cashion,Male,EEE,6.35,FrancesCashion@gmail.com,9986344896
20184687,Andrew Steinle,Male,Mechanical,7.52,AndrewSteinle@yahoo.co.in,9986300467
20184688,Derrick Caruthers,Female,ECE,8.57,DerrickCaruthers@yahoo.co.in,9986305405
20184689,Esther Haley,Female,CSE,8.28,EstherHaley@yahoo.co.in,9986024378
20184690,Edwin Knudsen,Male,EEE,5.94,EdwinKnudsen@yahoo.co.in,9986841654
20184691,Eric Holley,Female,EIE,6.94,EricHolley@yahoo.co.in,9986479032
20184692,Vernon Russell,Female,Mechanical,5.67,VernonRussell@rediffmail.com,9986926518
20184693,Ayako Spires,Male,ECE,5.3,AyakoSpires@yahoo.co.in,9986676492
20184694,Kimberly Arfman,Male,CSE,5.95,KimberlyArfman@hotmail.com,9986429940
20184695,Joseph Kerr,Male,Mechanical,8.68,JosephKerr@rediffmail.com,9986296499
20184696,Shawn Evangelista,Male,EIE,7.63,ShawnEvangelista@gmail.com,9986201227
20184697,Dustin White,Male,EIE,8.81,DustinWhite@rediffmail.com,9986584066
20184698,Harry Geathers,Female,ECE,5.45,HarryGeathers@hotmail.com,9986061127
20184699,Lynda Robinson,Female,EIE,7.77,LyndaRobinson@gmail.com,9986436342
20184700,Patricia Brantley,Female,EIE,8.1,PatriciaBrantley@hotmail.com,9986264937
20184701,Homer Britt,Female,CSE,5.68,HomerBritt@yahoo.co.in,9986703897
20184702,Megan Pisano,Female,ECE,7.81,MeganPisano@rediffmail.com,9986131037
20184703,Timothy Ramos,Male,CSE,7.67,TimothyRamos@gmail.com,9986512459
20184704,Mary Wright,Male,EIE,7.32,MaryWright@rediffmail.com,9986126308
20184705,Maryjane Meese,Male,Mechanical,6.14,MaryjaneMeese@hotmail.com,9986716656
20184706,Leslie Osborn,Female,EEE,6.02,LeslieOsborn@hotmail.com,9986585026
20184707,Sophie Lang,Male,EIE,7.28,SophieLang@yahoo.co.in,9986031819
20184708,Steven Turner,Female,CSE,7.31,StevenTurner@rediffmail.com,9986013821
20184709,Isabel Harris,Male,EIE,9.08,IsabelHarris@gmail.com,9986550680
20184710,Lillian Roberts,Female,EEE,9.89,LillianRoberts@gmail.com,9986692319
20184711,Ricki Devoe,Male,Civil,9.22,RickiDevoe@gmail.com,9986430465
20184712,Robert Pena,Male,EEE,7.67,RobertPena@hotmail.com,9986530738
20184713,Charles Martinez,Female,Civil,9.24,CharlesMartinez@yahoo.co.in,9986254067
20184714,Tom Kindle,Female,CSE,7.36,TomKindle@rediffmail.com,9986317740
20184715,Ann Martinez,Female,EEE,6.13,AnnMartinez@rediffmail.com,9986419963
20184716,Anthony Santomauro,Male,EIE,6.59,AnthonySantomauro@rediffmail.com,9986881150
20184717,David Lux,Female,EIE,9.66,DavidLux@gmail.com,9986381196
20184718,Yun Hamilton,Female,CSE,6.23,YunHamilton@yahoo.co.in,9986223431
20184719,Justin Fair,Male,Mechanical,6.74,JustinFair@rediffmail.com,9986543124
20184720,Helen Lester,Female,EIE,5.25,HelenLester@hotmail.com,9986533151
20184721,Teresa Junkins,Male,ECE,6.72,TeresaJunkins@hotmail.com,9986748435
20184722,Pamela Ward,Male,EIE,6.42,PamelaWard@gmail.com,9986675494
20184723,Ruby Torrez,Female,EEE,7.66,RubyTorrez@rediffmail.com,9986069775
20184724,Loyce Barbour,Female,ECE,8.28,LoyceBarbour@rediffmail.com,9986777740
20184725,James Howk,Female,Mechanical,6.43,JamesHowk@rediffmail.com,9986685695
20184726,Megan Hunter,Male,ECE,7.96,MeganHunter@hotmail.com,9986667956
20184727,Dale Stephens,Male,EEE,5.07,DaleStephens@rediffmail.com,9986661986
20184728,Ruben Childs,Male,EEE,7.53,RubenChilds@hotmail.com,9986779805
20184729,Fred White,Male,ECE,8.16,FredWhite@yahoo.co.in,9986403311
20184730,Ralph Brenner,Male,Civil,8.36,RalphBrenner@hotmail.com,9986937937
20184731,Charles Harris,Male,Mechanical,8.05,CharlesHarris@yahoo.co.in,9986006438
20184732,Michael Bailey,Male,CSE,7.4,MichaelBailey@hotmail.com,9986034909
20184733,Mark Fryberger,Female,Mechanical,8.08,MarkFryberger@yahoo.co.in,9986146195
20184734,Barbara Cortez,Male,CSE,8.51,BarbaraCortez@hotmail.com,9986063848
20184735,Laurel Martin,Female,ECE,6.29,LaurelMartin@hotmail.com,9986426209
20184736,Edward Osterberg,Male,EEE,9.8,EdwardOsterberg@yahoo.co.in,9986229505
20184737,Jay Swindler,Male,Mechanical,7.85,JaySwindler@rediffmail.com,9986943433
20184738,Nicholas Travis,Female,ECE,5.28,NicholasTravis@yahoo.co.in,9986980477
20184739,Geraldine Bagley,Male,EIE,7.58,GeraldineBagley@hotmail.com,9986811177
20184740,Vivian Henderson,Female,EEE,5.28,VivianHenderson@hotmail.com,9986443985
20184741,Allen Peterson,Female,ECE,7.48,AllenPeterson@gmail.com,9986138320
20184742,Lorraine Giordano,Male,Mechanical,6.1,LorraineGiordano@hotmail.com,9986949127
20184743,Mitchell Rice,Female,Civil,6.68,MitchellRice@rediffmail.com,9986398178
20184744,William Nichols,Male,ECE,5.49,WilliamNichols@gmail.com,9986620041
20184745,Delores Austin,Female,Mechanical,8.21,DeloresAustin@gmail.com,9986925889
20184746,Angela Smith,Female,ECE,6.04,AngelaSmith@hotmail.com,9986452062
20184747,Sandra Haecker,Female,ECE,5.57,SandraHaecker@rediffmail.com,9986222276
20184748,Betty Simon,Female,ECE,6.24,BettySimon@hotmail.com,9986674910
20184749,Catherine Thurston,Female,Mechanical,9.82,CatherineThurston@hotmail.com,9986570297
20184750,Shauna Elmore,Female,Mechanical,5.9,ShaunaElmore@yahoo.co.in,9986165859
20184751,Chadwick Williamson,Male,EEE,5.71,ChadwickWilliamson@yahoo.co.in,9986824494
20184752,Ann Rivers,Female,ECE,9.19,AnnRivers@gmail.com,9986176619
20184753,Jeffrey Matthew,Male,Mechanical,5.15,JeffreyMatthew@hotmail.com,9986492345
20184754,Sandra Ehrhardt,Male,EEE,9.73,SandraEhrhardt@hotmail.com,9986846428
20184755,Beverly Harper,Male,EIE,9.14,BeverlyHarper@hotmail.com,9986059932
20184756,Steven Gardner,Male,EIE,8.85,StevenGardner@yahoo.co.in,9986021969
20184757,Michael Johnson,Female,EEE,8.14,MichaelJohnson@hotmail.com,9986195907
20184758,Christy Rogers,Female,CSE,9.93,ChristyRogers@yahoo.co.in,9986039136
20184759,David Guerra,Male,Mechanical,7.03,DavidGuerra@rediffmail.com,9986174359
20184760,Ai Cox,Female,ECE,5.73,AiCox@hotmail.com,9986970822
20184761,John Yates,Female,EEE,8.01,JohnYates@yahoo.co.in,9986663796
20184762,Edward Collins,Male,EIE,6.1,EdwardCollins@rediffmail.com,9986738356
20184763,Ethel Valentine,Male,EEE,5.01,EthelValentine@gmail.com,9986410167
20184764,Charles Coleman,Male,EEE,5.03,CharlesColeman@gmail.com,9986441375
20184765,Steven Horn,Female,ECE,5.2,StevenHorn@gmail.com,9986347184
20184766,Jeff Srinivasan,Male,ECE,5.8,JeffSrinivasan@hotmail.com,9986859498
20184767,Mary Buser,Male,ECE,7.67,MaryBuser@gmail.com,9986206899
20184768,Jason Desilva,Male,Mechanical,7.41,JasonDesilva@gmail.com,9986853700
20184769,Colleen Welsh,Male,EIE,6.27,ColleenWelsh@gmail.com,9986039136
20184770,Eric Tabor,Female,ECE,7.39,EricTabor@rediffmail.com,9986240105
20184771,Clyde Collins,Male,Civil,9.95,ClydeCollins@hotmail.com,9986897329
20184772,Sylvia Bodreau,Female,EEE,7.27,SylviaBodreau@yahoo.co.in,9986268601
20184773,Lorraine Logan,Female,EIE,5.08,LorraineLogan@hotmail.com,9986007817
20184774,Linda Mitchell,Female,Civil,6.46,LindaMitchell@rediffmail.com,9986736275
20184775,Erin Waters,Female,Mechanical,7.28,ErinWaters@gmail.com,9986122943
20184776,Byron Snover,Male,CSE,8.29,ByronSnover@hotmail.com,9986857080
20184777,Daniel Nichols,Male,CSE,8.29,DanielNichols@yahoo.co.in,9986860341
20184778,Joanne Brown,Female,EEE,7.87,JoanneBrown@gmail.com,9986969324
20184779,Milton Rosenbaum,Female,ECE,7.62,MiltonRosenbaum@yahoo.co.in,9986710320
20184780,Shyla Stjean,Female,Civil,9.14,ShylaStjean@gmail.com,9986079233
20184781,Pat Thomas,Female,EEE,5.15,PatThomas@hotmail.com,9986248734
20184782,Arnold Holler,Female,Civil,6.71,ArnoldHoller@gmail.com,9986643089
20184783,Paul Cox,Female,Civil,5.13,PaulCox@hotmail.com,9986422054
20184784,Kevin Gadbaw,Female,Mechanical,8.26,KevinGadbaw@rediffmail.com,9986318326
20184785,Jane Currier,Male,CSE,9.77,JaneCurrier@rediffmail.com,9986969025
20184786,Lorine Mason,Male,Mechanical,7.03,LorineMason@hotmail.com,9986729589
20184787,Mary Miranda,Female,ECE,5.8,MaryMiranda@rediffmail.com,9986815437
20184788,Xavier Gellings,Male,Civil,7.49,XavierGellings@rediffmail.com,9986774096
20184789,Julian Pixler,Male,Mechanical,9.15,JulianPixler@rediffmail.com,9986782124
